"","word","value"
"1308","acroagnosis",1
"1309","acroanesthesia",1
"1310","acroarthritis",1
"1311","acrobates",1
"1312","acrobatidae",1
"1313","acroblast",1
"1314","acroblastic",1
"1315","acrobrachycephalic",1
"1316","acrobrachycephaly",1
"1317","acrobystiolith",1
"1318","acrobystitis",1
"1319","acrocallosal",1
"1320","acrocarpous",1
"1321","acrocentric",1
"1322","acrocephalia",1
"1323","acrocephalic",1
"1324","acrocephalies",1
"1325","acrocephalopolysynda",1
"1326","acrocephalopolysyndactyly",1
"1327","acrocephalosyndactyl",1
"1328","acrocephalosyndactylia",1
"1329","acrocephalosyndactylies",1
"1330","acrocephalosyndactylism",1
"1331","acrocephalosyndactyly",1
"1332","acrocephalous",1
"1333","acrocephaly",1
"1334","acrochordon",1
"1335","acrochordons",1
"1336","acrocidal",1
"1337","acrocidura",1
"1338","acrocinesis",1
"1339","acrocinetic",1
"1340","acroclinium",1
"1341","acrocontracture",1
"1342","acrocyanoses",1
"1343","acrocyanosis",1
"1344","acrocyanotic",1
"1345","acrodactylum",1
"1346","acrodermatitis",1
"1347","acrodermatoses",1
"1348","acrodermatosis",1
"1349","acrodolichomelia",1
"1350","acrodome",1
"1351","acrodonta",1
"1352","acrodynia",1
"1353","acrodynic",1
"1354","acrodysplasia",1
"1355","acrodystrophic",1
"1356","acroesthesia",1
"1357","acrofacial",1
"1358","acrogen",1
"1359","acrogenous",1
"1360","acrogeria",1
"1361","acrognosis",1
"1362","acrohypothermy",1
"1363","acrokeratoses",1
"1364","acrokeratosis",1
"1365","acrokinesia",1
"1366","acrolein",1
"1367","acrolith",1
"1368","acromacria",1
"1369","acromastitis",1
"1370","acromealy",1
"1371","acromegalia",1
"1372","acromegalic",1
"1373","acromegalies",1
"1374","acromegalogigantism",1
"1375","acromegaloid",1
"1376","acromegaloidism",1
"1377","acromegaly",1
"1378","acromelalgia",1
"1379","acromelic",1
"1380","acromeria",1
"1381","acrometagenesis",1
"1382","acromi",1
"1383","acromial",1
"1384","acromiale",1
"1385","acromialis",1
"1386","acromicria",1
"1387","acromikria",1
"1388","acromio",1
"1389","acromioclavicular",1
"1390","acromioclaviculare",1
"1391","acromioclavicularis",1
"1392","acromiocoracoid",1
"1393","acromiohumeral",1
"1394","acromion",1
"1395","acromionectomies",1
"1396","acromionectomy",1
"1397","acromioplasty",1
"1398","acromioscapular",1
"1399","acromiothoracic",1
"1400","acromphalus",1
"1401","acromyotonia",1
"1402","acromyotonus",1
"1403","acronarcotic",1
"1404","acroneurosis",1
"1405","acronine",1
"1406","acronychal",1
"1407","acronyctous",1
"1408","acronym",1
"1409","acroosteolysis",1
"1410","acropachia",1
"1411","acropachies",1
"1412","acropachy",1
"1413","acropachyderma",1
"1414","acroparalysis",1
"1415","acroparesthesia",1
"1416","acropathies",1
"1417","acropathology",1
"1418","acropathy",1
"1419","acropeptide",1
"1420","acropetal",1
"1421","acrophobe",1
"1422","acrophobia",1
"1423","acropodium",1
"1424","acropora",1
"1425","acroposthitis",1
"1426","acropurpura",1
"1427","acroscleroderma",1
"1428","acroscleroses",1
"1429","acrosclerosis",1
"1430","acroscopic",1
"1431","acrosin",1
"1432","acrosomal",1
"1433","acrosome",1
"1434","acrosomes",1
"1435","acrosphenosyndactylia",1
"1436","acrospire",1
"1437","acrospiroma",1
"1438","acrospore",1
"1439","acrostealgia",1
"1440","acrostichoid",1
"1441","acrostichum",1
"1442","acrosyndactyly",1
"1443","acrosyndesis",1
"1444","acrotarsium",1
"1445","acroteleutic",1
"1446","acroteric",1
"1447","acrotheca",1
"1448","acrothesium",1
"1449","acrotic",1
"1450","acrotism",1
"1451","acrotomous",1
"1452","acrotrophodynia",1
"1453","acrotrophoneurosis",1
"1454","acruromys",1
"1455","acryderm",1
"1456","acrylaldehyde",1
"1457","acrylamide",1
"1458","acrylamides",1
"1459","acrylate",1
"1460","acrylates",1
"1461","acrylic",1
"1462","acrylonitrile",1
"1463","acrymed",1
"1464","acrysof",1
"1465","acs",1
"1466","acs-centaur",1
"1467","acsm",1
"1468","acst",1
"1469","acta",1
"1470","actaea",1
"1471","actagan",1
"1472","actams",1
"1473","actaplanin",1
"1474","acte",1
"1475","actelion",1
"1476","actemra",1
"1477","acter",1
"1478","acteriocyte",1
"1479","acterium",1
"1480","actescent",1
"1481","acth",1
"1482","acthar",1
"1483","acthib",1
"1484","acthrel",1
"1485","acti",1
"1486","actibine",1
"1487","acticin",1
"1488","acticoat",1
"1489","acticon",1
"1490","acticort",1
"1491","actidil",1
"1492","actidose",1
"1493","actifed",1
"1494","actigall",1
"1495","actigerous",1
"1496","actihemyl",1
"1497","actihist",1
"1498","actilon",1
"1499","actimmune",1
"1500","actin",1
"1501","actinal",1
"1502","actinaria",1
"1503","actinellida",1
"1504","actinex",1
"1505","acting",1
"1506","actinia",1
"1507","actinic",1
"1508","actinicity",1
"1509","actinidia",1
"1510","actinidiaceae",1
"1511","actiniform",1
"1512","actinin",1
"1513","actinioides",1
"1514","actinism",1
"1515","actinium",1
"1516","actino",1
"1517","actinobacilli",1
"1518","actinobacilloses",1
"1519","actinobacillosis",1
"1520","actinobacillus",1
"1521","actinobaculum",1
"1522","actinobolin",1
"1523","actinochemistry",1
"1524","actinocongestin",1
"1525","actinodermatitics",1
"1526","actinodermatitides",1
"1527","actinodermatitis",1
"1528","actinodermatitises",1
"1529","actinodiscus",1
"1530","actinodrmatitis",1
"1531","actinoides",1
"1532","actinolitic",1
"1533","actinology",1
"1534","actinolyte",1
"1535","actinomadura",1
"1536","actinomere",1
"1537","actinometer",1
"1538","actinometries",1
"1539","actinometry",1
"1540","actinomorphic",1
"1541","actinomycelial",1
"1542","actinomyces",1
"1543","actinomycetaceae",1
"1544","actinomycetal",1
"1545","actinomycetales",1
"1546","actinomycete",1
"1547","actinomycetem",1
"1548","actinomycetemcom",1
"1549","actinomycetemcomitans",1
"1550","actinomycetes",1
"1551","actinomycetic",1
"1552","actinomycetin",1
"1553","actinomycetoma",1
"1554","actinomycetous",1
"1555","actinomycin",1
"1556","actinomycoma",1
"1557","actinomycomas",1
"1558","actinomycomata",1
"1559","actinomycoses",1
"1560","actinomycosis",1
"1561","actinomycotic",1
"1562","actinomycotica",1
"1563","actinomycotin",1
"1564","actinon",1
"1565","actinophage",1
"1566","actinophytoses",1
"1567","actinophytosis",1
"1568","actinoplanaceae",1
"1569","actinoplanes",1
"1570","actinoquinol",1
"1571","actinosome",1
"1572","actinospectacin",1
"1573","actinostome",1
"1574","actinotherapies",1
"1575","actinotherapy",1
"1576","actinotoxin",1
"1577","actinotrocha",1
"1578","actinozoa",1
"1579","actinozoal",1
"1580","actinozoon",1
"1581","actinula",1
"1582","action",1
"1583","actionary",1
"1584","actiones",1
"1585","actiprep",1
"1586","actiq",1
"1587","actis",1
"1588","actisite",1
"1589","actisite",1
"1590","activa",1
"1591","activase",1
"1592","activase",1
"1593","activatable",1
"1594","activated",1
"1595","activating",1
"1596","activation",1
"1597","activator",1
"1598","activatus",1
"1599","active",1
"1600","activella",1
"1601","activent",1
"1602","activin",1
"1603","activities",1
"1604","activity",1
"1605","activtrax",1
"1606","acto",1
"1607","actobacilleae",1
"1608","actodigin",1
"1609","actodipus",1
"1610","actol",1
"1611","actolyticus",1
"1612","actometer",1
"1613","actomyosin",1
"1614","acton",1
"1615","actonel",1
"1616","actoplus",1
"1617","actoplus",1
"1618","actos",1
"1619","actron",1
"1620","actros",1
"1621","actton",1
"1622","actual",1
"1623","actuarius",1
"1624","actulin",1
"1625","actuosity",1
"1626","actus",1
"1627","actylidae",1
"1628","actylis",1
"1629","actylodes",1
"1630","actyls",1
"1631","actylum",1
"1632","acu",1
"1633","acu-",1
"1634","acuaria",1
"1635","acuate",1
"1636","acufex",1
"1637","acufilopressure",1
"1638","acufix",1
"1639","acuities",1
"1640","acuity",1
"1641","acular",1
"1642","aculeate",1
"1643","aculeolate",1
"1644","aculeus",1
"1645","aculoviridae",1
"1646","aculum",1
"1647","acumatch",1
"1648","acumed",1
"1649","acuminata",1
"1650","acuminate",1
"1651","acuminatum",1
"1652","acuminatus",1
"1653","acunav",1
"1654","acupoint",1
"1655","acupressure",1
"1656","acupressurist",1
"1657","acupuncture",1
"1658","acupuncturist",1
"1659","acus",1
"1660","acuscope",1
"1661","acuseal",1
"1662","acusection",1
"1663","acusector",1
"1664","acuson",1
"1665","acustica",1
"1666","acusticae",1
"1667","acustici",1
"1668","acusticofacial",1
"1669","acusticum",1
"1670","acusticus",1
"1671","acustumaunce",1
"1672","acuta",1
"1673","acute",1
"1674","acutect",1
"1675","acuti",1
"1676","acutifoliate",1
"1677","acutilobate",1
"1678","acutorostrata",1
"1679","acutorsion",1
"1680","acutrainer",1
"1681","acutum",1
"1682","acutus",1
"1683","acuvail",1
"1684","acyanoblepsia",1
"1685","acyanopsia",1
"1686","acyanotic",1
"1687","acyclic",1
"1688","acyclovir",1
"1689","acyesis",1
"1690","acyl",1
"1691","acylanid",1
"1692","acylase",1
"1693","acylate",1
"1694","acylated",1
"1695","acylating",1
"1696","acylation",1
"1697","acylcarnitines",1
"1698","acylfulvene",1
"1699","acylglycerol",1
"1700","acylmutase",1
"1701","acylneuraminate",1
"1702","acylphosphatase",1
"1703","acylsphingosine",1
"1704","acyltransferase",1
"1705","acyltransferases",1
"1706","acynictis",1
"1707","acystia",1
"1708","acystic",1
"1709","acystinervia",1
"1710","acystineuria",1
"1711","aczone",1
"1712","ad-",1
"1713","ada",1
"1714","adaceae",1
"1715","adactylia",1
"1716","adactylism",1
"1717","adactylous",1
"1718","adactyly",1
"1719","adagen",1
"1720","adair",1
"1721","adalat",1
"1722","adalimumab",1
"1723","adamantane",1
"1724","adamantina",1
"1725","adamantine",1
"1726","adamantinoma",1
"1727","adamantinomas",1
"1728","adamantinomata",1
"1729","adamantinomatous",1
"1730","adamantinum",1
"1731","adamantoblast",1
"1732","adamantoblastoma",1
"1733","adamantoblastomas",1
"1734","adamantoblastomata",1
"1735","adamantoma",1
"1736","adambulacral",1
"1737","adamha",1
"1738","adami",1
"1739","adamkiewicz",1
"1740","adams",1
"1741","adams\\'",1
"1742","adamsi",1
"1743","adamsite",1
"1744","adams-stokes",1
"1745","adansonia",1
"1746","adansonian",1
"1747","adanté",1
"1748","adapalene",1
"1749","adapidae",1
"1750","adapin",1
"1751","adapta",1
"1752","adaptation",1
"1753","adaptational",1
"1754","adapter",1
"1755","adaptic",1
"1756","adaptic",1
"1757","adapting",1
"1758","adaptive",1
"1759","adaptometer",1
"1760","adaptometries",1
"1761","adaptometry",1
"1762","adaptor",1
"1763","adarce",1
"1764","adatom",1
"1765","adavite",1
"1766","adaxial",1
"1767","adcc",1
"1768","adcirca",1
"1769","adcon",1
"1770","add\\.",1
"1771","adde",1
"1772","adder",1
"1773","adderall",1
"1774","adderlocks",1
"1775","addernut",1
"1776","adderwort",1
"1777","addict",1
"1778","addiction",1
"1779","addictive",1
"1780","addiquip",1
"1781","addis",1
"1782","addisin",1
"1783","addisoni",1
"1784","addisonian",1
"1785","addisonism",1
"1786","addisonnii",1
"1787","addit",1
"1788","addition",1
"1789","additionales",1
"1790","additive",1
"1791","additivities",1
"1792","additivity",1
"1793","addon",1
"1794","adducent",1
"1795","adduct",1
"1796","adduct1",1
"1797","adduct2",1
"1798","adducta",1
"1799","adduction",1
"1800","adductive",1
"1801","adductocavus",1
"1802","adductor",1
"1803","adductorium",1
"1804","adductorius",1
"1805","adductovarus",1
"1806","adductus",1
"1807","addvent",1
"1808","addvent",1
"1809","ade",1
"1810","adecarboxylata",1
"1811","adeflor",1
"1812","adefovir",1
"1813","adeks",1
"1814","adelaster",1
"1815","adeleina",1
"1816","adelocodonic",1
"1817","adelomorphic",1
"1818","adelomorphous",1
"1819","adelopod",1
"1820","adelphia",1
"1821","adelphous",1
"1822","ademolymphoma",1
"1823","ademption",1
"1824","aden",1
"1825","adenalgia",1
"1826","adenase",1
"1827","adenasthenia",1
"1828","adendric",1
"1829","adendritic",1
"1830","adenectomy",1
"1831","adenectopia",1
"1832","adenia",1
"1833","adenic",1
"1834","adeniform",1
"1835","adenine",1
"1836","adeninethymine",1
"1837","adenitis",1
"1838","adenium",1
"1839","adenization",1
"1840","adeno",1
"1841","adeno",1
"1842","adenoacanthoma",1
"1843","adenoacanthomas",1
"1844","adenoacanthomata",1
"1845","adenoameloblastoma",1
"1846","adenoblast",1
"1847","adenocarcinoma",1
"1848","adenocarcinomas",1
"1849","adenocarcinomata",1
"1850","adenocarcinomatous",1
"1851","adenocard",1
"1852","adenocaulon",1
"1853","adenocele",1
"1854","adenocellulitis",1
"1855","adenochondroma",1
"1856","adenocyst",1
"1857","adenocystic",1
"1858","adenocystoma",1
"1859","adenocystomas",1
"1860","adenocystomata",1
"1861","adenocyte",1
"1862","adenodynia",1
"1863","adenoepithelioma",1
"1864","adenofibroma",1
"1865","adenofibromas",1
"1866","adenofibromata",1
"1867","adenofibrosis",1
"1868","adenogenous",1
"1869","adenographic",1
"1870","adenography",1
"1871","adenohypophyseal",1
"1872","adenohypophysectomy",1
"1873","adenohypophyses",1
"1874","adenohypophysial",1
"1875","adenohypophysis",1
"1876","adenoid",1
"1877","adenoidal",1
"1878","adenoidea",1
"1879","adenoidectomies",1
"1880","adenoidectomy",1
"1881","adenoides",1
"1882","adenoidism",1
"1883","adenoiditis",1
"1884","adenoids",1
"1885","adenolipoma",1
"1886","adenolipomatosis",1
"1887","adenologaditis",1
"1888","adenological",1
"1889","adenology",1
"1890","adenolymphitis",1
"1891","adenolymphocele",1
"1892","adenolymphoma",1
"1893","adenolymphomas",1
"1894","adenolymphomata",1
"1895","adenoma",1
"1896","adenomalacia",1
"1897","adenomas",1
"1898","adenomata",1
"1899","adenomatoid",1
"1900","adenomatoses",1
"1901","adenomatosis",1
"1902","adenomatosum",1
"1903","adenomatous",1
"1904","adenomegaly",1
"1905","adenomere",1
"1906","adenomyofibroma",1
"1907","adenomyoma",1
"1908","adenomyomas",1
"1909","adenomyomata",1
"1910","adenomyomatosis",1
"1911","adenomyomatous",1
"1912","adenomyometritis",1
"1913","adenomyosarcoma",1
"1914","adenomyoses",1
"1915","adenomyosis",1
"1916","adenoncus",1
"1917","adenoneural",1
"1918","adenopathies",1
"1919","adenopathy",1
"1920","adenopharyngitis",1
"1921","adenophlegmon",1
"1922","adenophora",1
"1923","adenophorea",1
"1924","adenophorous",1
"1925","adenophthalmia",1
"1926","adenophyllous",1
"1927","adenopituicyte",1
"1928","adenosarcoma",1
"1929","adenoscan",1
"1930","adenosclerosis",1
"1931","adenoses",1
"1932","adenosine",1
"1933","adenosinetriphosphatase",1
"1934","adenosis",1
"1935","adenositis",1
"1936","adenosquamous",1
"1937","adenostoma",1
"1938","adenostyles",1
"1939","adenosyl",1
"1940","adenosylcobalamin",1
"1941","adenosylmethionine",1
"1942","adenosyltransferase",1
"1943","adenotome",1
"1944","adenotomic",1
"1945","adenotomies",1
"1946","adenotomy",1
"1947","adenotonsillectomy",1
"1948","adenotonsillitis",1
"1949","adenous",1
"1950","adenoviral",1
"1951","adenoviridae",1
"1952","adenovirus",1
"1953","adenoviruses",1
"1954","adentri",1
"1955","adenyl",1
"1956","adenylate",1
"1957","adenylic",1
"1958","adenylosuccinase",1
"1959","adenylosuccinate",1
"1960","adenylyl",1
"1961","adenylyltransferase",1
"1962","adeps",1
"1963","adeptist",1
"1964","adequal",1
"1965","adequate",1
"1966","adequation",1
"1967","aderm",1
"1968","adermia",1
"1969","adermine",1
"1970","adermogenesis",1
"1971","adesmia",1
"1972","adesmy",1
"1973","adfected",1
"1974","adfluvial",1
"1975","adh",1
"1976","adhaerescens",1
"1977","adhaesiva",1
"1978","adhatoda",1
"1979","adhd",1
"1980","adhere",1
"1981","adhered",1
"1982","adherence",1
"1983","adherens",1
"1984","adherent",1
"1985","adhering",1
"1986","adhesin",1
"1987","adhesio",1
"1988","adhesiolysis",1
"1989","adhesiolytic",1
"1990","adhesion",1
"1991","adhesional",1
"1992","adhesiotomy",1
"1993","adhesive",1
"1994","adhesiveness",1
"1995","adhf",1
"1996","adhib\\.",1
"1997","adhuc",1
"1998","adiacens",1
"1999","adiadochocinesia",1
"2000","adiadochocinesis",1
"2001","adiadochokineses",1
"2002","adiadochokinesia",1
"2003","adiadochokinesis",1
"2004","adiadokokineses",1
"2005","adiadokokinesia",1
"2006","adiadokokinesis",1
"2007","adial",1
"2008","adian",1
"2009","adiana",1
"2010","adiantum",1
"2011","adiaphoria",1
"2012","adiaphorous",1
"2013","adiaspiromycosis",1
"2014","adiaspore",1
"2015","adiathermancies",1
"2016","adiathermancy",1
"2017","adicillin",1
"2018","adicol",1
"2019","adiemorrhysis",1
"2020","adience",1
"2021","adient",1
"2022","adigeon",1
"2023","adine",1
"2024","adip",1
"2025","adipamidase",1
"2026","adipate",1
"2027","adipectomy",1
"2028","adipes",1
"2029","adipeslanae",1
"2030","adipex",1
"2031","adiphenine",1
"2032","adipic",1
"2033","adipocele",1
"2034","adipocellular",1
"2035","adipoceratous",1
"2036","adipocere",1
"2037","adipocyte",1
"2038","adipocytes",1
"2039","adipofibroma",1
"2040","adipogeneses",1
"2041","adipogenesis",1
"2042","adipogenetic",1
"2043","adipogenic",1
"2044","adipogenous",1
"2045","adipohepatic",1
"2046","adipoid",1
"2047","adipokinesis",1
"2048","adipokinetic",1
"2049","adipokinin",1
"2050","adipolysis",1
"2051","adipolytic",1
"2052","adipometer",1
"2053","adiponecrosis",1
"2054","adiponectin",1
"2055","adipopectic",1
"2056","adipopexia",1
"2057","adipopexic",1
"2058","adipopexis",1
"2059","adiposa",1
"2060","adiposalgia",1
"2061","adipose",1
"2062","adiposes",1
"2063","adiposis",1
"2064","adipositas",1
"2065","adiposities",1
"2066","adipositis",1
"2067","adiposity",1
"2068","adiposogenital",1
"2069","adiposogenitalis",1
"2070","adiposum",1
"2071","adiposuria",1
"2072","adiposus",1
"2073","adipsia",1
"2074","adipsous",1
"2075","adipsy",1
"2076","adist",1
"2077","aditus",1
"2078","adituses",1
"2079","adium",1
"2080","adius",1
"2081","adjudications",1
"2082","adjunct",1
"2083","adjunctive",1
"2084","adjunctively",1
"2085","adjust",1
"2086","adjustabilities",1
"2087","adjustability",1
"2088","adjustable",1
"2089","adjusted",1
"2090","adjustive",1
"2091","adjustment",1
"2092","adjustmental",1
"2093","adjutancy",1
"2094","adjutrix",1
"2095","adjuvant",1
"2096","adjuvanticity",1
"2097","adjuvants",1
"2098","adk",1
"2099","adl",1
"2100","adlea",1
"2101","adler",1
"2102","adlerian",1
"2103","adlerkreutz",1
"2104","ad-lib",1
"2105","adlopentose",1
"2106","adls",1
"2107","admaxillary",1
"2108","admeasurement",1
"2109","admedial",1
"2110","admedian",1
"2111","admiinistrator",1
"2112","admiitendo",1
"2113","adminicle",1
"2114","adminicula",1
"2115","adminicular",1
"2116","adminiculum",1
